sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0003_S043_R000","T0003_S043",3,43,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2272
"T0003_S044_R000","T0003_S044",3,44,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1707
"T0003_S045_R000","T0003_S045",3,45,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1649
"T0004_S011_R000","T0004_S011",4,11,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4856
"T0004_S013_R000","T0004_S013",4,13,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7909
"T0004_S015_R000","T0004_S015",4,15,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8238
"T0004_S017_R000","T0004_S017",4,17,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4555
"T0004_S018_R000","T0004_S018",4,18,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4912
"T0004_S019_R000","T0004_S019",4,19,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5186
"T0004_S020_R000","T0004_S020",4,20,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5691
"T0004_S021_R000","T0004_S021",4,21,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6045
"T0004_S024_R000","T0004_S024",4,24,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5379
"T0004_S027_R000","T0004_S027",4,27,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6269
"T0004_S028_R000","T0004_S028",4,28,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6202
"T0004_S029_R000","T0004_S029",4,29,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5297
"T0004_S030_R000","T0004_S030",4,30,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5451
"T0004_S031_R000","T0004_S031",4,31,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4981
"T0004_S032_R000","T0004_S032",4,32,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5127
"T0004_S033_R000","T0004_S033",4,33,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4878
"T0004_S034_R000","T0004_S034",4,34,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4391
"T0004_S035_R000","T0004_S035",4,35,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4484
"T0004_S036_R000","T0004_S036",4,36,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4577
"T0004_S037_R000","T0004_S037",4,37,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4429
"T0004_S038_R000","T0004_S038",4,38,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4605
"T0004_S039_R000","T0004_S039",4,39,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4164
"T0004_S040_R000","T0004_S040",4,40,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4121
"T0004_S042_R000","T0004_S042",4,42,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4749
"T0004_S043_R000","T0004_S043",4,43,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4927
"T0004_S044_R000","T0004_S044",4,44,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4996
"T0004_S045_R000","T0004_S045",4,45,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5005
"T0005_S000_R000","T0005_S000",5,0,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4901
"T0005_S001_R000","T0005_S001",5,1,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4980
"T0005_S002_R000","T0005_S002",5,2,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4879
"T0005_S003_R000","T0005_S003",5,3,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5003
"T0005_S004_R000","T0005_S004",5,4,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4969
"T0005_S005_R000","T0005_S005",5,5,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5021
"T0005_S006_R000","T0005_S006",5,6,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5582
"T0005_S007_R000","T0005_S007",5,7,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5652
"T0005_S008_R000","T0005_S008",5,8,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5691
"T0005_S009_R000","T0005_S009",5,9,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5968
"T0005_S010_R000","T0005_S010",5,10,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5680
"T0005_S011_R000","T0005_S011",5,11,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5542
"T0005_S012_R000","T0005_S012",5,12,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5785
"T0005_S013_R000","T0005_S013",5,13,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5778
"T0005_S014_R000","T0005_S014",5,14,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",3632
"T0005_S015_R000","T0005_S015",5,15,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3507
"T0005_S016_R000","T0005_S016",5,16,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3596
"T0005_S017_R000","T0005_S017",5,17,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3669
"T0005_S018_R000","T0005_S018",5,18,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5635
"T0005_S019_R000","T0005_S019",5,19,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5746
"T0005_S020_R000","T0005_S020",5,20,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5782
"T0005_S021_R000","T0005_S021",5,21,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3435
"T0005_S024_R000","T0005_S024",5,24,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",554
"T0006_S003_R000","T0006_S003",6,3,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1165
"T0006_S004_R000","T0006_S004",6,4,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1156
"T0006_S006_R000","T0006_S006",6,6,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4520
