output,output_family,rank_in_output,parameter,mu_signed,mu_star,sigma,sigma_to_mustar,n_valid_ee,valid_fraction,n_lost,lost_fraction,mean_snr,normalized_mu_star,positive_fraction,negative_fraction,effect_character,current_status,fixed_or_inferred,in_abc12
macrophage_activated_fraction_s960,macrophage,5,migrProbM,0.175501413581,0.176162887406,0.229280375403,1.301524848843905,19,0.95,1,0.050000000000000044,2.06134869491,0.454422224843,0.736842105263,0.105263157895,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_activated_fraction_s960,macrophage,6,lambdaStress,0.0717606348562,0.15509396819,0.256606139009,1.6545204304440848,20,1.0,0,0.0,1.14059329718,0.400073744944,0.7,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_activated_fraction_s960,macrophage,7,initialMacrophageCount,-0.10740503286,0.134834823104,0.152435724967,1.1305367668219075,20,1.0,0,0.0,2.27063002766,0.347814123643,0.15,0.75,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
macrophage_activated_fraction_s960,macrophage,8,divProbP,0.132710020085,0.133230634585,0.22006908718,1.651790429922465,20,1.0,0,0.0,1.59643487409,0.343676027778,0.8,0.1,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
macrophage_activated_fraction_s960,macrophage,9,dieProbP,0.0439496422,0.132462845634,0.402037677719,3.035097696978712,19,0.95,1,0.050000000000000044,0.624842712917,0.341695472348,0.210526315789,0.789473684211,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
macrophage_activated_fraction_s960,macrophage,10,divProbFP,0.0808530465953,0.1214758637,0.381601950124,3.141380834849746,20,1.0,0,0.0,0.560056575419,0.313353925224,0.4,0.55,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
macrophage_population_zero_status,failure,1,dieProbMN,0.3,0.3,0.620318725848,2.06772908616,20,1.0,0,0.0,2.52982212813,0.919853360082,0.2,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,2,divProbMN,-0.283333333333,0.283333333333,0.510417785534,1.8014745371809429,20,1.0,0,0.0,1.35541242333,0.868750395633,0.0,0.3,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,3,dieProbMP,0.266666666667,0.266666666667,0.607939670753,2.2797737653209005,20,1.0,0,0.0,0.632455532034,0.817647431184,0.2,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,4,divProbP,0.133333333333,0.133333333333,0.395885268984,2.9691395173874233,20,1.0,0,0.0,0.477598519663,0.408823715592,0.15,0.0,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
macrophage_population_zero_status,failure,5,divProbMP,-0.1,0.1,0.376192062431,3.76192062431,20,1.0,0,0.0,0.632455532034,0.306617786694,0.0,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,6,dieProbFP,-0.0666666666667,0.0666666666667,0.231950791313,3.4792618696932602,20,1.0,0,0.0,1.09082443526,0.204411857796,0.0,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,7,stressStrength,0.05,0.05,0.22360679775,4.472135955,20,1.0,0,0.0,1.3416407865,0.153308893347,0.05,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,8,migrProbM,0.05,0.05,0.22360679775,4.472135955,20,1.0,0,0.0,0.774596669241,0.153308893347,0.05,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
macrophage_population_zero_status,failure,9,netN,-0.0166666666667,0.05,0.170139261845,3.4027852369,20,1.0,0,0.0,0.832625545511,0.153308893347,0.05,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
macrophage_population_zero_status,failure,10,pOffMax,-0.0166666666667,0.05,0.170139261845,3.4027852369,20,1.0,0,0.0,0.555083697007,0.153308893347,0.05,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
maximum_absolute_standardized_residual,abc,1,divProbMP,2.99885103084,3.15040744018,2.71767850184,0.862643500386326,9,0.45,11,0.55,2.00261906836,1.61843365272,0.888888888889,0.111111111111,moderate nonlinearity/interaction,fixed,fixed,False
maximum_absolute_standardized_residual,abc,2,dieProbMP,-1.8802189655,3.03863982294,3.53412330972,1.1630609468879405,8,0.4,12,0.6,2.41395800533,1.56101616737,0.375,0.625,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,3,divProbP,-2.45143101422,2.91732153236,2.71188823629,0.9295815377937404,10,0.5,10,0.5,2.5593061443,1.49869229089,0.1,0.9,moderate nonlinearity/interaction,ABC-inferred,inferred,True
maximum_absolute_standardized_residual,abc,4,divProbFN,-2.63507333122,2.82529105657,2.67073251355,0.945294647551237,7,0.35,13,0.65,1.76474733369,1.45141420959,0.285714285714,0.714285714286,moderate nonlinearity/interaction; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,5,pOnMax,-2.07896252269,2.36183484034,3.25221831343,1.3769880339989498,10,0.5,10,0.5,1.13914247322,1.21332654914,0.3,0.7,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
maximum_absolute_standardized_residual,abc,6,migrProbP,-0.961931327262,2.34214294609,3.44748271703,1.4719352304201871,9,0.45,11,0.55,3.23758747401,1.20321038958,0.333333333333,0.666666666667,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,7,divProbMN,-1.84456082238,2.25101332986,4.52321188547,2.009411417279931,6,0.3,14,0.7,1.69846863369,1.15639509966,0.333333333333,0.5,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,8,dieProbEN,-0.252783443784,2.03937862923,3.69361037061,1.8111449819421626,8,0.4,12,0.6,0.694187504607,1.04767369518,0.5,0.5,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,9,stressStrength,-1.516711068,1.92999910143,2.49238026359,1.2913893388568487,8,0.4,12,0.6,2.73379466039,0.991483023952,0.375,0.625,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
maximum_absolute_standardized_residual,abc,10,activProbE,-1.81791436383,1.8833917059,3.0953521316,1.643498865320133,12,0.6,8,0.4,1.32719780516,0.96753977889,0.0833333333333,0.916666666667,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
overall_error_status,failure,1,activProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
overall_error_status,failure,2,activProbF,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
overall_error_status,failure,3,activProbM,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
overall_error_status,failure,4,cafDivBoost,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
overall_error_status,failure,5,clusterRadius,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_error_status,failure,6,deactProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_error_status,failure,7,dieProbEN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_error_status,failure,8,dieProbEP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_error_status,failure,9,dieProbFN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_error_status,failure,10,dieProbFP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
overall_finite_status,failure,1,dieProbMP,0.216666666667,0.45,0.677758603889,1.5061302308644444,20,1.0,0,0.0,0.924265323461,1.03411281583,0.35,0.25,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
overall_finite_status,failure,2,dieProbEP,-0.4,0.433333333333,0.663148612206,1.5303429512457924,20,1.0,0,0.0,0.579671096611,0.995812341166,0.05,0.4,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,3,dieProbEN,-0.3,0.333333333333,0.506103103011,1.5183093090345183,20,1.0,0,0.0,0.959915228605,0.766009493205,0.05,0.45,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,4,dieProbMN,-0.05,0.316666666667,0.669074598766,2.1128671539956705,20,1.0,0,0.0,1.19849519777,0.727709018545,0.1,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,5,clusterRadius,0.2,0.3,0.534209806124,1.7806993537466669,20,1.0,0,0.0,1.06066296582,0.689408543884,0.3,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,6,pOffMax,-0.166666666667,0.3,0.439297685107,1.4643256170233334,20,1.0,0,0.0,0.859624740413,0.689408543884,0.15,0.4,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
overall_finite_status,failure,7,stressStrength,0.166666666667,0.3,0.452413928359,1.5080464278633334,20,1.0,0,0.0,0.880982942403,0.689408543884,0.35,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,8,divProbMN,0.133333333333,0.3,0.451119465253,1.5037315508433333,20,1.0,0,0.0,0.901920294142,0.689408543884,0.35,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_finite_status,failure,9,dieProbN,-0.0833333333333,0.283333333333,0.494117442299,1.7439439139985224,20,1.0,0,0.0,1.06560960725,0.651108069224,0.2,0.25,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
overall_finite_status,failure,10,divProbEP,0.166666666667,0.266666666667,0.382359556451,1.4338483366894577,20,1.0,0,0.0,0.718333369612,0.612807594564,0.45,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,1,dieProbMP,-0.216666666667,0.45,0.677758603889,1.5061302308644444,20,1.0,0,0.0,0.924265323461,1.03411281583,0.25,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
overall_invalid_status,failure,2,dieProbEP,0.4,0.433333333333,0.663148612206,1.5303429512457924,20,1.0,0,0.0,0.579671096611,0.995812341166,0.4,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,3,dieProbEN,0.3,0.333333333333,0.506103103011,1.5183093090345183,20,1.0,0,0.0,0.959915228605,0.766009493205,0.45,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,4,dieProbMN,0.05,0.316666666667,0.669074598766,2.1128671539956705,20,1.0,0,0.0,1.19849519777,0.727709018545,0.15,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,5,clusterRadius,-0.2,0.3,0.534209806124,1.7806993537466669,20,1.0,0,0.0,1.06066296582,0.689408543884,0.05,0.3,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,6,pOffMax,0.166666666667,0.3,0.439297685107,1.4643256170233334,20,1.0,0,0.0,0.859624740413,0.689408543884,0.4,0.15,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
overall_invalid_status,failure,7,stressStrength,-0.166666666667,0.3,0.452413928359,1.5080464278633334,20,1.0,0,0.0,0.880982942403,0.689408543884,0.2,0.35,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,8,divProbMN,-0.133333333333,0.3,0.451119465253,1.5037315508433333,20,1.0,0,0.0,0.901920294142,0.689408543884,0.2,0.35,strong nonlinearity/interaction-dependent,fixed,fixed,False
overall_invalid_status,failure,9,dieProbN,0.0833333333333,0.283333333333,0.494117442299,1.7439439139985224,20,1.0,0,0.0,1.06560960725,0.651108069224,0.25,0.2,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
overall_invalid_status,failure,10,divProbMP,-1.66533453694e-17,0.266666666667,0.507257273502,1.9022147756301222,20,1.0,0,0.0,0.591181102561,0.612807594564,0.25,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,1,divProbFN,0.27633512455,1.11599573383,1.38465650635,1.2407363795182083,20,1.0,0,0.0,4.02298672853,1.74216234135,0.6,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,2,divProbP,0.374323650685,0.749332404411,0.988640611615,1.3193618823839657,20,1.0,0,0.0,3.22963942214,1.16977032846,0.55,0.45,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
temporal_fibroblast_tumor_correlation,fibroblast,3,dieProbFN,-0.371622752562,0.689171117883,1.00147523822,1.4531590373321763,20,1.0,0,0.0,2.71489873474,1.07585354669,0.45,0.55,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,4,dieProbFP,0.0438776651442,0.667487870841,1.01734786758,1.524144350815236,20,1.0,0,0.0,2.11443153155,1.04200419109,0.65,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,5,dieProbMP,0.0726853111791,0.629602134212,1.0800003193,1.715369533573312,20,1.0,0,0.0,2.98629490492,0.98286139903,0.65,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,6,stressStrength,0.120257606164,0.597644421068,0.964615151012,1.6140285377184942,20,1.0,0,0.0,1.50968203154,0.932972745635,0.55,0.45,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,7,pOnMax,0.366293101915,0.582864717971,0.79218873297,1.3591296720235084,20,1.0,0,0.0,1.54858739198,0.909900397443,0.75,0.25,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
temporal_fibroblast_tumor_correlation,fibroblast,8,lambdaCAF,0.288389735356,0.562820062379,0.794778211855,1.4121355384801486,20,1.0,0,0.0,2.69615997357,0.878609019655,0.6,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,9,divProbMN,-0.209480723739,0.531157241029,0.788859027571,1.485170429085669,20,1.0,0,0.0,1.31550452768,0.829180716924,0.45,0.55,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
temporal_fibroblast_tumor_correlation,fibroblast,10,divProbMP,-0.191717528551,0.521275904587,0.772638984022,1.4822073631700887,20,1.0,0,0.0,1.13139351601,0.813755127284,0.5,0.5,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,1,divProbP,-2.02890812406,3.71657482009,3.97362893149,1.0691642503765806,10,0.5,10,0.5,2.90057915765,1.58294064478,0.4,0.6,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
total_abc_distance,abc,2,divProbMP,2.32449313533,3.54443022381,4.32167299374,1.2192856738182651,9,0.45,11,0.55,3.27268958327,1.50962187913,0.666666666667,0.333333333333,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,3,pOnMax,-2.31223700427,3.3416208439,4.212094745,1.2604945150162732,10,0.5,10,0.5,1.52617176355,1.42324255781,0.4,0.6,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
total_abc_distance,abc,4,stressStrength,0.184200120804,3.32681652944,4.11518136005,1.2369727406466582,8,0.4,12,0.6,2.13976332204,1.41693719543,0.5,0.5,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,5,dieProbMP,-0.681453374128,3.04477165893,3.76417146236,1.2362738109835183,8,0.4,12,0.6,2.9536343568,1.29681038222,0.5,0.5,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,6,migrProbP,-0.701171002928,2.98884538478,3.9789416071,1.3312637807769632,9,0.45,11,0.55,2.9015970262,1.27299060817,0.333333333333,0.666666666667,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,7,divProbFN,-2.19278383004,2.85399010565,2.72846944684,0.9560192382722321,7,0.35,13,0.65,1.81889745534,1.2155538787,0.285714285714,0.714285714286,moderate nonlinearity/interaction; sign-varying,fixed,fixed,False
total_abc_distance,abc,8,pOffMax,-2.0662703845,2.73018336127,3.00928566578,1.1022284101754138,13,0.65,7,0.35,2.75237818874,1.16282287306,0.153846153846,0.846153846154,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
total_abc_distance,abc,9,divProbMN,-1.05605687779,2.46461981446,3.78133864737,1.534248254105875,6,0.3,14,0.7,1.25948492963,1.04971568368,0.333333333333,0.666666666667,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_abc_distance,abc,10,dieProbEN,-1.18968699113,2.07265237255,3.27816238859,1.5816267271857327,8,0.4,12,0.6,1.18872971547,0.882771326244,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s0,population,1,initialMacrophageCount,924.85,924.85,1.29540347978,0.0014006633289506407,20,1.0,0,0.0,469.772221603,3.03002262989,1.0,0.0,consistent (near-linear/additive),hard-coded,fixed,False
total_population_s0,population,2,initPop,30.6666666667,30.6666666667,16.7555524532,0.5463767104298409,20,1.0,0,0.0,7.40236202162,0.100471096917,0.8,0.0,moderate nonlinearity/interaction,fixed CLI,fixed,False
total_population_s0,population,3,clusterRadius,30.55,30.55,26.5129947175,0.8678558009001637,20,1.0,0,0.0,23.2126082816,0.100088869917,0.75,0.0,moderate nonlinearity/interaction,fixed,fixed,False
total_population_s0,population,4,initialLungCount,-1.0,1.0,1.85434529989,1.85434529989,20,1.0,0,0.0,0.963898209535,0.00327623142119,0.0,0.35,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
total_population_s0,population,5,activProbE,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
total_population_s0,population,6,activProbF,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
total_population_s0,population,7,activProbM,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
total_population_s0,population,8,cafDivBoost,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
total_population_s0,population,9,deactProbE,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,fixed,fixed,False
total_population_s0,population,10,dieProbEN,0.0,0.0,0.0,,20,1.0,0,0.0,0.0,0.0,0.0,0.0,inactive/zero-effect,fixed,fixed,False
total_population_s1440,population,1,divProbMN,1914.01666667,2232.58333333,3292.78694856,1.4748775104616845,20,1.0,0,0.0,7.15206896646,1.0328821085,0.8,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s1440,population,2,divProbMP,1973.43333333,2031.1,2533.24494329,1.2472280750775442,20,1.0,0,0.0,4.94771134005,0.93966788126,0.85,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s1440,population,3,dieProbFN,-1802.6,1822.53333333,2089.76407801,1.1466259847175115,20,1.0,0,0.0,4.78862001149,0.843176621466,0.15,0.85,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s1440,population,4,dieProbMP,-1535.8,1768.46666667,3096.31066902,1.7508448009655242,20,1.0,0,0.0,7.45201852259,0.818163224728,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s1440,population,5,dieProbMN,-788.55,1493.35,2290.34004032,1.533692731322195,20,1.0,0,0.0,8.66087992475,0.690883280232,0.6,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s1440,population,6,pOffMax,-587.883333333,1002.35,1735.49181487,1.7314229708884123,20,1.0,0,0.0,1.73561727403,0.463727094077,0.35,0.65,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
total_population_s1440,population,7,lambdaStress,794.983333333,905.616666667,1437.14581286,1.5869250928753567,20,1.0,0,0.0,1.47058456607,0.418974395352,0.6,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s1440,population,8,divProbFN,799.5,903.633333333,1321.82875934,1.4627932708773703,20,1.0,0,0.0,1.87305840798,0.418056826237,0.75,0.25,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s1440,population,9,activProbF,830.566666667,885.066666667,1161.47318281,1.3123002216136967,20,1.0,0,0.0,1.29647771316,0.409467145606,0.8,0.2,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
total_population_s1440,population,10,divProbP,754.5,866.966666667,1725.12187382,1.9898364494821061,20,1.0,0,0.0,2.82884839035,0.401093363591,0.7,0.3,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
total_population_s480,population,1,divProbMN,3848.0,3883.0,3616.21673974,0.9312945505382436,20,1.0,0,0.0,28.6960925762,1.63725164978,0.95,0.05,moderate nonlinearity/interaction,fixed,fixed,False
total_population_s480,population,2,dieProbMN,-2933.41666667,3132.38333333,3351.29568009,1.0698868316756356,20,1.0,0,0.0,18.2747382771,1.32075708995,0.1,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s480,population,3,divProbMP,1050.5,1076.66666667,1526.12145516,1.417450267946076,20,1.0,0,0.0,3.74875620894,0.453972257602,0.8,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s480,population,4,initialMacrophageCount,996.716666667,1001.48333333,810.111242632,0.8089113574544722,20,1.0,0,0.0,5.29904042241,0.422271501347,0.9,0.1,moderate nonlinearity/interaction,hard-coded,fixed,False
total_population_s480,population,5,divProbP,945.8,954.6,1446.29612604,1.515080794091766,20,1.0,0,0.0,2.74433975042,0.402503328582,0.85,0.15,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
total_population_s480,population,6,migrProbM,397.116666667,919.75,1856.97693485,2.0190018318564826,20,1.0,0,0.0,3.02017174488,0.387808963402,0.6,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s480,population,7,dieProbMP,-841.85,893.516666667,1431.30578943,1.6018792293702404,20,1.0,0,0.0,2.99664583279,0.376747781769,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s480,population,8,recruitBias,-721.033333333,877.433333333,1158.34665346,1.3201534628960683,20,1.0,0,0.0,3.33701328298,0.369966307642,0.1,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s480,population,9,divProbFN,706.733333333,774.866666667,655.811346073,0.8463537977364508,20,1.0,0,0.0,3.6348468151,0.326719476787,0.9,0.1,moderate nonlinearity/interaction,fixed,fixed,False
total_population_s480,population,10,dieProbFN,-721.933333333,747.266666667,716.023984374,0.95819071867296,20,1.0,0,0.0,3.97707768678,0.315082045539,0.1,0.9,moderate nonlinearity/interaction,fixed,fixed,False
total_population_s960,population,1,divProbMN,3277.73333333,3373.0,3680.14582663,1.091060132413282,20,1.0,0,0.0,13.2568496119,1.26007485935,0.8,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s960,population,2,dieProbMN,-1973.98333333,2091.28333333,2745.75523644,1.3129522875639565,20,1.0,0,0.0,7.61578823688,0.781255129591,0.35,0.65,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s960,population,3,divProbMP,1889.88333333,1947.21666667,2539.03600364,1.3039309117983722,20,1.0,0,0.0,6.22534116393,0.727435151904,0.85,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s960,population,4,dieProbMP,-1761.45,1938.05,3134.29123334,1.6172396137044969,20,1.0,0,0.0,4.7841036498,0.724010697054,0.35,0.65,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s960,population,5,dieProbFN,-1421.48333333,1472.68333333,1731.46464882,1.1757209507524264,20,1.0,0,0.0,5.2321651236,0.550160463717,0.15,0.85,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s960,population,6,divProbP,1220.15,1304.15,2294.35081334,1.7592691127094275,20,1.0,0,0.0,3.55278687752,0.48720030472,0.75,0.25,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
total_population_s960,population,7,migrProbM,391.266666667,1062.03333333,1804.39959592,1.6990046727274692,20,1.0,0,0.0,1.82411012711,0.396751112696,0.6,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s960,population,8,recruitBias,-904.8,998.366666667,1422.1755939,1.4245022809584238,20,1.0,0,0.0,3.57196511106,0.372966717189,0.15,0.85,strong nonlinearity/interaction-dependent,fixed,fixed,False
total_population_s960,population,9,divProbFN,865.95,981.416666667,1198.60325767,1.2212990652997464,20,1.0,0,0.0,2.16152753208,0.366634588857,0.7,0.3,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
total_population_s960,population,10,migrProbP,784.9,929.133333333,1584.34284752,1.705183519610284,20,1.0,0,0.0,3.99900789094,0.347102743646,0.65,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
tumor_extinction_status,failure,1,dieProbMP,-0.35,0.35,0.587142948612,1.6775512817485716,20,1.0,0,0.0,1.22885331153,0.971006316869,0.0,0.35,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,2,divProbMP,0.283333333333,0.316666666667,0.52174919475,1.6476290360508974,20,1.0,0,0.0,1.08238886995,0.878529524787,0.35,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,3,clusterRadius,-0.166666666667,0.266666666667,0.567130872816,2.1267407730573415,20,1.0,0,0.0,1.56516608428,0.739814336662,0.05,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,4,pOnMax,-0.2,0.233333333333,0.395885268984,1.6966511527909953,20,1.0,0,0.0,1.01967629807,0.64733754458,0.05,0.3,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
tumor_extinction_status,failure,5,divProbFN,-0.15,0.216666666667,0.350020884924,1.6154810073390533,20,1.0,0,0.0,0.813074812572,0.601099148538,0.1,0.3,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,6,dieProbN,0.216666666667,0.216666666667,0.449496144172,2.074597588482962,20,1.0,0,0.0,1.52825862536,0.601099148538,0.25,0.0,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
tumor_extinction_status,failure,7,divProbEP,-0.15,0.216666666667,0.366347548533,1.6908348393804757,20,1.0,0,0.0,0.802488503516,0.601099148538,0.1,0.35,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,8,dieProbEN,0.0666666666667,0.2,0.368337500969,1.8416875048449999,20,1.0,0,0.0,0.67548394373,0.554860752497,0.25,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
tumor_extinction_status,failure,9,pOffMax,0.116666666667,0.183333333333,0.363140943752,1.9807687841054196,20,1.0,0,0.0,0.9274428269,0.508622356455,0.3,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
