sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0005_S032_R004","T0005_S032",5,32,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15184
"T0005_S033_R000","T0005_S033",5,33,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15493
"T0005_S033_R001","T0005_S033",5,33,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14670
"T0005_S033_R002","T0005_S033",5,33,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12207
"T0005_S033_R003","T0005_S033",5,33,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15229
"T0005_S033_R004","T0005_S033",5,33,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",15941
"T0005_S034_R000","T0005_S034",5,34,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15749
"T0005_S034_R001","T0005_S034",5,34,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",16312
"T0005_S034_R002","T0005_S034",5,34,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14533
"T0005_S034_R003","T0005_S034",5,34,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14693
"T0005_S034_R004","T0005_S034",5,34,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15053
"T0005_S035_R000","T0005_S035",5,35,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15071
"T0005_S035_R001","T0005_S035",5,35,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15981
"T0005_S035_R002","T0005_S035",5,35,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13462
"T0005_S035_R003","T0005_S035",5,35,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14383
"T0005_S035_R004","T0005_S035",5,35,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",15356
"T0005_S036_R000","T0005_S036",5,36,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15785
"T0005_S036_R001","T0005_S036",5,36,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15010
"T0005_S036_R002","T0005_S036",5,36,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13340
"T0005_S036_R003","T0005_S036",5,36,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15173
"T0005_S036_R004","T0005_S036",5,36,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14449
"T0005_S037_R000","T0005_S037",5,37,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",16837
"T0005_S037_R001","T0005_S037",5,37,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15922
"T0005_S037_R002","T0005_S037",5,37,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13866
"T0005_S037_R003","T0005_S037",5,37,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",16076
"T0005_S037_R004","T0005_S037",5,37,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",15696
"T0005_S038_R000","T0005_S038",5,38,0,8069384722345414557,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",15446
"T0005_S038_R001","T0005_S038",5,38,1,-7933686620004854558,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15900
"T0005_S038_R002","T0005_S038",5,38,2,-8411802219073788538,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",15597
"T0005_S038_R003","T0005_S038",5,38,3,5162324193805453409,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14674
"T0005_S038_R004","T0005_S038",5,38,4,6922395334298088035,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15834
"T0005_S041_R000","T0005_S041",5,41,0,8069384722345414557,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8787
"T0005_S041_R001","T0005_S041",5,41,1,-7933686620004854558,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8157
"T0005_S041_R002","T0005_S041",5,41,2,-8411802219073788538,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7911
"T0005_S041_R003","T0005_S041",5,41,3,5162324193805453409,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7144
"T0005_S042_R000","T0005_S042",5,42,0,8069384722345414557,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5947
"T0005_S042_R001","T0005_S042",5,42,1,-7933686620004854558,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5423
"T0005_S042_R002","T0005_S042",5,42,2,-8411802219073788538,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4570
"T0005_S042_R003","T0005_S042",5,42,3,5162324193805453409,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5116
"T0005_S042_R004","T0005_S042",5,42,4,6922395334298088035,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4709
"T0005_S043_R000","T0005_S043",5,43,0,8069384722345414557,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8856
"T0005_S043_R002","T0005_S043",5,43,2,-8411802219073788538,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8940
"T0005_S043_R003","T0005_S043",5,43,3,5162324193805453409,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9558
"T0005_S043_R004","T0005_S043",5,43,4,6922395334298088035,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13552
"T0005_S044_R000","T0005_S044",5,44,0,8069384722345414557,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7605
"T0005_S044_R001","T0005_S044",5,44,1,-7933686620004854558,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10419
"T0005_S044_R003","T0005_S044",5,44,3,5162324193805453409,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6150
"T0005_S044_R004","T0005_S044",5,44,4,6922395334298088035,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9200
"T0005_S045_R000","T0005_S045",5,45,0,8069384722345414557,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7861
"T0005_S045_R001","T0005_S045",5,45,1,-7933686620004854558,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5627
"T0005_S045_R002","T0005_S045",5,45,2,-8411802219073788538,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8800
"T0005_S045_R003","T0005_S045",5,45,3,5162324193805453409,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7706
"T0005_S045_R004","T0005_S045",5,45,4,6922395334298088035,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9086
"T0006_S004_R004","T0006_S004",6,4,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",16244
"T0006_S005_R000","T0006_S005",6,5,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13363
"T0006_S005_R001","T0006_S005",6,5,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14818
"T0006_S005_R002","T0006_S005",6,5,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13846
"T0006_S005_R003","T0006_S005",6,5,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13757
"T0006_S005_R004","T0006_S005",6,5,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15663
"T0006_S006_R000","T0006_S006",6,6,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14561
"T0006_S006_R001","T0006_S006",6,6,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15546
"T0006_S006_R002","T0006_S006",6,6,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14454
"T0006_S006_R003","T0006_S006",6,6,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15614
"T0006_S006_R004","T0006_S006",6,6,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",15700
"T0006_S007_R000","T0006_S007",6,7,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13536
"T0006_S007_R001","T0006_S007",6,7,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12402
"T0006_S007_R002","T0006_S007",6,7,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12634
"T0006_S007_R003","T0006_S007",6,7,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12053
"T0006_S007_R004","T0006_S007",6,7,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12456
"T0006_S008_R000","T0006_S008",6,8,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9923
"T0006_S008_R001","T0006_S008",6,8,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9038
"T0006_S008_R002","T0006_S008",6,8,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9536
"T0006_S008_R003","T0006_S008",6,8,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9255
"T0006_S008_R004","T0006_S008",6,8,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9328
"T0006_S009_R000","T0006_S009",6,9,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9699
"T0006_S009_R001","T0006_S009",6,9,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9924
"T0006_S009_R002","T0006_S009",6,9,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9018
"T0006_S009_R003","T0006_S009",6,9,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9258
"T0006_S009_R004","T0006_S009",6,9,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10997
"T0006_S010_R000","T0006_S010",6,10,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9956
"T0006_S010_R002","T0006_S010",6,10,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10464
"T0006_S010_R003","T0006_S010",6,10,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10508
"T0006_S010_R004","T0006_S010",6,10,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9971
"T0006_S011_R000","T0006_S011",6,11,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3628
"T0006_S011_R002","T0006_S011",6,11,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3260
"T0006_S011_R003","T0006_S011",6,11,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3614
"T0006_S011_R004","T0006_S011",6,11,4,-3605039618211116101,"EXTINCT","TUMOR_EXTINCT;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3445
"T0006_S012_R000","T0006_S012",6,12,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3368
"T0006_S012_R002","T0006_S012",6,12,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3584
"T0006_S012_R003","T0006_S012",6,12,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3789
"T0006_S012_R004","T0006_S012",6,12,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3526
"T0006_S013_R000","T0006_S013",6,13,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3659
"T0006_S013_R002","T0006_S013",6,13,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3438
"T0006_S013_R003","T0006_S013",6,13,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3556
"T0006_S014_R000","T0006_S014",6,14,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3022
"T0006_S014_R001","T0006_S014",6,14,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2819
"T0006_S014_R003","T0006_S014",6,14,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3279
"T0006_S014_R004","T0006_S014",6,14,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2779
"T0006_S015_R000","T0006_S015",6,15,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3034
"T0006_S015_R001","T0006_S015",6,15,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3057
"T0006_S015_R002","T0006_S015",6,15,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3005
"T0006_S015_R003","T0006_S015",6,15,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2841
"T0006_S015_R004","T0006_S015",6,15,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3113
"T0006_S016_R000","T0006_S016",6,16,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3066
"T0006_S016_R001","T0006_S016",6,16,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2718
"T0006_S016_R002","T0006_S016",6,16,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2652
"T0006_S016_R003","T0006_S016",6,16,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2910
"T0006_S016_R004","T0006_S016",6,16,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2792
"T0006_S017_R000","T0006_S017",6,17,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3009
"T0006_S017_R001","T0006_S017",6,17,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3124
"T0006_S017_R003","T0006_S017",6,17,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3298
"T0006_S017_R004","T0006_S017",6,17,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3130
"T0006_S018_R000","T0006_S018",6,18,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2888
"T0006_S018_R001","T0006_S018",6,18,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3294
"T0006_S018_R002","T0006_S018",6,18,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3047
"T0006_S018_R003","T0006_S018",6,18,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2994
"T0006_S018_R004","T0006_S018",6,18,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3400
"T0006_S019_R000","T0006_S019",6,19,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2806
"T0006_S019_R001","T0006_S019",6,19,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3263
"T0006_S019_R002","T0006_S019",6,19,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3007
"T0006_S019_R003","T0006_S019",6,19,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2822
"T0006_S019_R004","T0006_S019",6,19,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2730
"T0006_S020_R000","T0006_S020",6,20,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3183
"T0006_S020_R001","T0006_S020",6,20,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2919
"T0006_S020_R002","T0006_S020",6,20,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2600
"T0006_S020_R003","T0006_S020",6,20,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2827
"T0006_S020_R004","T0006_S020",6,20,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2881
"T0006_S021_R000","T0006_S021",6,21,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3056
"T0006_S021_R001","T0006_S021",6,21,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3658
"T0006_S021_R002","T0006_S021",6,21,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2658
"T0006_S021_R003","T0006_S021",6,21,3,140201380978373092,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3318
"T0006_S021_R004","T0006_S021",6,21,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3003
"T0006_S022_R000","T0006_S022",6,22,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3324
"T0006_S022_R001","T0006_S022",6,22,1,-1071803349807111075,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3002
"T0006_S022_R002","T0006_S022",6,22,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3035
"T0006_S022_R003","T0006_S022",6,22,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3017
"T0006_S022_R004","T0006_S022",6,22,4,-3605039618211116101,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3136
"T0006_S023_R000","T0006_S023",6,23,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3069
"T0006_S023_R001","T0006_S023",6,23,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3277
"T0006_S023_R002","T0006_S023",6,23,2,-197960440244349220,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3213
"T0006_S023_R003","T0006_S023",6,23,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3311
"T0006_S023_R004","T0006_S023",6,23,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2749
"T0006_S024_R000","T0006_S024",6,24,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2559
"T0006_S024_R001","T0006_S024",6,24,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2691
"T0006_S024_R002","T0006_S024",6,24,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2495
"T0006_S024_R003","T0006_S024",6,24,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3044
"T0006_S024_R004","T0006_S024",6,24,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2192
"T0006_S025_R000","T0006_S025",6,25,0,5249148158797501428,"INVALID","MACROPHAGE_POPULATION_ZERO;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2261
"T0006_S025_R001","T0006_S025",6,25,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2376
"T0006_S025_R002","T0006_S025",6,25,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2337
"T0006_S025_R003","T0006_S025",6,25,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2383
"T0006_S025_R004","T0006_S025",6,25,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",2209
"T0006_S026_R000","T0006_S026",6,26,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2567
"T0006_S026_R001","T0006_S026",6,26,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1969
"T0006_S026_R002","T0006_S026",6,26,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2144
"T0006_S026_R003","T0006_S026",6,26,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2049
"T0006_S026_R004","T0006_S026",6,26,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2077
"T0006_S027_R000","T0006_S027",6,27,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5912
"T0006_S027_R001","T0006_S027",6,27,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6557
"T0006_S027_R002","T0006_S027",6,27,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4734
"T0006_S027_R003","T0006_S027",6,27,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5600
"T0006_S027_R004","T0006_S027",6,27,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5302
"T0006_S028_R000","T0006_S028",6,28,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3899
"T0006_S028_R001","T0006_S028",6,28,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3844
"T0006_S028_R002","T0006_S028",6,28,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4186
"T0006_S028_R003","T0006_S028",6,28,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3235
"T0006_S028_R004","T0006_S028",6,28,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4076
"T0006_S029_R000","T0006_S029",6,29,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4289
"T0006_S029_R001","T0006_S029",6,29,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4611
"T0006_S029_R002","T0006_S029",6,29,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3959
"T0006_S029_R003","T0006_S029",6,29,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3373
"T0006_S029_R004","T0006_S029",6,29,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4061
"T0006_S030_R000","T0006_S030",6,30,0,5249148158797501428,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4094
"T0006_S030_R001","T0006_S030",6,30,1,-1071803349807111075,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3942
"T0006_S030_R002","T0006_S030",6,30,2,-197960440244349220,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4022
"T0006_S030_R003","T0006_S030",6,30,3,140201380978373092,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3900
"T0006_S030_R004","T0006_S030",6,30,4,-3605039618211116101,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4008
