output,output_family,parameter,mu,mu_star,sigma,se_mu_star,median_absolute_ee,iqr_absolute_ee,min_ee,max_ee,n_valid_ee,n_lost_invalid_or_extinct,positive_fraction,negative_fraction,rank_by_mu_star,output_scale_sd,normalized_mu_star,mean_within_point_output_variance,mean_signal_to_noise_ratio
"abc_target_03_ec_s480_stat","endothelial","initialMacrophageCount",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","divProbFP",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","initialLungCount",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbP",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","initPop",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","lambdaStress",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","endothelialMacrophageRadius",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","migrProbM",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbL",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","clusterRadius",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","deactProbE",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbEN",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbMP",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","recruitBias",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","fibroblastSignalBoost",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbFN",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","stressStrength",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","macrophageDaughterActivationBoost",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","initialJnkPositiveTenths",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","lambdaCAF",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbMN",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","activProbE",,,,,,,,,0,1,,,,,,,
"abc_target_03_ec_s480_stat","endothelial","dieProbN",,,,,,,,,0,1,,,,,,,
