outcome,parameter,n_runs,n_event,n_no_event,mean_physical_event,mean_physical_no_event,physical_mean_difference,normalized_mean_difference,rank_biserial_effect,point_biserial_correlation,univariate_logistic_coefficient,permutation_p_value
"GENERAL_INVALID","dieProbMN",184,66,118,0.00572973432473,0.00414325007509,0.00158648424964,0.0978941961993,0.0772984078069,0.183249656495,1.53885222356,0.0199004975124
"GENERAL_INVALID","pOffMax",184,66,118,0.0659055245608,0.0716825050933,-0.00577698053255,-0.0476630713919,-0.0744735490498,-0.0938446137754,-0.811297061177,0.218905472637
"GENERAL_INVALID","divProbFP",184,66,118,0.0336363636364,0.0329152542373,0.000721109399076,0.0360554699538,0.0600924499230,0.0587787950908,0.420218480312,0.462686567164
"GENERAL_INVALID","activProbM",184,66,118,0.0480000000000,0.0496949152542,-0.00169491525424,-0.0282485875706,0.0562403697997,-0.0454405706165,-0.316103890462,0.582089552239
"GENERAL_INVALID","endothelialDaughterDivisionBoost",184,66,118,0.000760960111856,0.000976093432552,-0.000215133320695,-0.104982023626,-0.0426296866975,-0.206503586839,-1.87627778622,0.00995024875622
"GENERAL_INVALID","activProbE",184,66,118,0.0202323853959,0.0200456197617,0.000186765634136,0.00523882896764,0.00873138161274,0.00919660185652,0.0703601270607,1
"MACROPHAGE_POPULATION_ZERO","netN",184,0,184,,0.00418925042772,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbN",184,0,184,,0.0148693028540,,,,,,
"MACROPHAGE_POPULATION_ZERO","pOnMax",184,0,184,,0.0383666502704,,,,,,
"MACROPHAGE_POPULATION_ZERO","pOffMax",184,0,184,,0.0696103272936,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbP",184,0,184,,0.0164423391075,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbP",184,0,184,,0.00183197735423,,,,,,
"MACROPHAGE_POPULATION_ZERO","cafDivBoost",184,0,184,,0.856521739130,,,,,,
"MACROPHAGE_POPULATION_ZERO","ecSurvival",184,0,184,,0.162391304348,,,,,,
"MACROPHAGE_POPULATION_ZERO","activProbF",184,0,184,,0.00531705013139,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbFP",184,0,184,,0.0331739130435,,,,,,
"MACROPHAGE_POPULATION_ZERO","activProbM",184,0,184,,0.0490869565217,,,,,,
"MACROPHAGE_POPULATION_ZERO","activProbE",184,0,184,,0.0201126117827,,,,,,
"MACROPHAGE_POPULATION_ZERO","recruitBias",184,0,184,,0.120869565217,,,,,,
"MACROPHAGE_POPULATION_ZERO","lambdaCAF",184,0,184,,2.35923878272,,,,,,
"MACROPHAGE_POPULATION_ZERO","stressStrength",184,0,184,,0.534782608696,,,,,,
"MACROPHAGE_POPULATION_ZERO","lambdaStress",184,0,184,,2.91657991669,,,,,,
"MACROPHAGE_POPULATION_ZERO","migrProbP",184,0,184,,0.0626086956522,,,,,,
"MACROPHAGE_POPULATION_ZERO","migrProbN",184,0,184,,0.0523913043478,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbFN",184,0,184,,0.00536956521739,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbFN",184,0,184,,0.00257897952294,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbFP",184,0,184,,0.00309675825297,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbMN",184,0,184,,0.00580436165718,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbMN",184,0,184,,0.00471231507768,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbMP",184,0,184,,0.0103312697690,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbMP",184,0,184,,0.00602210225554,,,,,,
"MACROPHAGE_POPULATION_ZERO","migrProbM",184,0,184,,0.577717391304,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbEN",184,0,184,,0.00336439461139,,,,,,
"MACROPHAGE_POPULATION_ZERO","divProbEP",184,0,184,,0.0100512372084,,,,,,
"MACROPHAGE_POPULATION_ZERO","dieProbEP",184,0,184,,0.00333764669993,,,,,,
"MACROPHAGE_POPULATION_ZERO","deactProbE",184,0,184,,0.00489130434783,,,,,,
