output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoStartStep",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","gridWidth",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping and a separate design",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","gridHeight",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","movementNeighborhood",false,"structural","F","not screened in untreated Morris design: Categorical mechanism change prohibited in this screening",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","calibrationHorizon",false,"structural","F","not screened in untreated Morris design: Defines the scientific observation window rather than a biological parameter",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","snapshotSchedule",false,"structural","F","not screened in untreated Morris design: Observation design, not model uncertainty",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedCenterX",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds, not as a calibratable biological parameter",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedCenterY",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedJitter",false,"structural stochastic","F","not screened in untreated Morris design: Stochastic-realization control held fixed for CRN",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","placementAttemptLimit",false,"computational","F","not screened in untreated Morris design: Numerical guard, not biology",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","unusedNeighborCountRadius",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","rimMetricRadius",false,"output definition","F","not screened in untreated Morris design: Held fixed so the response definition does not change across the sensitivity design",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","rimBuriedNeighborThreshold",false,"output definition","F","not screened in untreated Morris design: Held fixed as an output definition",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoSwitchCeiling",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorEventOrder",false,"structural","F","not screened in untreated Morris design: Event ordering is a prohibited biological-logic change in this task",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","agentUpdateShuffle",false,"structural stochastic","F","not screened in untreated Morris design: Held fixed; stochastic variability is represented by matched simulation seeds",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_stat","jnk","netN",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0445914844649,0.0134648258240,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbN",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0490901113166,0.0501253379200,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","pOnMax",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",0.179918268220,0.169249266940,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","pOffMax",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",0.154827304753,0.152092984734,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","divProbP",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0420799527942,0.0595100399456,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbP",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0411111007085,0.0581398761861,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","cafDivBoost",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0201290727746,0.0284668077159,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","ecSurvival",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.00201572952326,0.00285067202987,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","activProbF",true,"ABC-inferred","C","intermediate mu-star with above-median variability",0.0665434802264,0.0941066922236,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","divProbFP",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0343416070892,0.0485663664992,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","activProbM",true,"ABC-inferred","C","intermediate mu-star with above-median variability",0.124605524032,0.176218822032,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","activProbE",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.0716026639859,0.0363684603659,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","recruitBias",true,"fixed","D","mu-star and sigma at/below output medians",0.0486193285429,0.0427569341102,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","lambdaCAF",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.146894085560,0.207739608031,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","stressStrength",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.359402852050,0.241689349898,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","lambdaStress",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.296280742559,0.419004244397,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","migrProbP",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.337133396289,0.474300674973,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","migrProbN",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.228420814910,0.323035814374,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","divProbFN",true,"fixed","C","intermediate mu-star with above-median variability",0.0839226498909,0.118684549666,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbFN",true,"fixed","D","mu-star and sigma at/below output medians",0.0308434849350,0.0195680236451,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbFP",true,"fixed","C","intermediate mu-star with above-median variability",0.0731689110909,0.0668960102788,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","divProbMN",true,"fixed","D","mu-star and sigma at/below output medians",0.0584312406152,0.0826342529444,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbMN",true,"fixed","C","intermediate mu-star with above-median variability",0.0794315771274,0.0321623767851,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
